model,part_id,horizon,target_month,prediction,lower,upper,fallback_level,origin_month,part_name,project,project_code,vendor,vendor_code,vendor_origin,category,category_code,oem,is_anomaly_part
seasonal_naive,KYL-HVC-00338,1,2026-07-01,5902.03,,,,2026-06-01,HVAC A17 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00338,2,2026-08-01,6009.86,,,,2026-06-01,HVAC A17 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00338,3,2026-09-01,6009.86,,,,2026-06-01,HVAC A17 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00338,4,2026-10-01,5601.02,,,,2026-06-01,HVAC A17 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00338,5,2026-11-01,5605.53,,,,2026-06-01,HVAC A17 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00338,6,2026-12-01,5680.35,,,,2026-06-01,HVAC A17 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00398,1,2026-07-01,8293.71,,,,2026-06-01,HVAC A20 - SKODA Kylaq (Subros),SKODA Kylaq,KYL,Subros,SUB,domestic,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00398,2,2026-08-01,8079.18,,,,2026-06-01,HVAC A20 - SKODA Kylaq (Subros),SKODA Kylaq,KYL,Subros,SUB,domestic,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00398,3,2026-09-01,8052.74,,,,2026-06-01,HVAC A20 - SKODA Kylaq (Subros),SKODA Kylaq,KYL,Subros,SUB,domestic,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00398,4,2026-10-01,7833.58,,,,2026-06-01,HVAC A20 - SKODA Kylaq (Subros),SKODA Kylaq,KYL,Subros,SUB,domestic,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00398,5,2026-11-01,7602.63,,,,2026-06-01,HVAC A20 - SKODA Kylaq (Subros),SKODA Kylaq,KYL,Subros,SUB,domestic,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00398,6,2026-12-01,7941.74,,,,2026-06-01,HVAC A20 - SKODA Kylaq (Subros),SKODA Kylaq,KYL,Subros,SUB,domestic,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00457,1,2026-07-01,3797.3,,,,2026-06-01,HVAC A16 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00457,2,2026-08-01,3783.18,,,,2026-06-01,HVAC A16 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00457,3,2026-09-01,3813.65,,,,2026-06-01,HVAC A16 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00457,4,2026-10-01,3727.49,,,,2026-06-01,HVAC A16 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00457,5,2026-11-01,3675.32,,,,2026-06-01,HVAC A16 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-HVC-00457,6,2026-12-01,3794.41,,,,2026-06-01,HVAC A16 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,HVAC,HVC,SKODA,False
seasonal_naive,KYL-ITR-00020,1,2026-07-01,1746.23,,,,2026-06-01,Interior Trim A23 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00020,2,2026-08-01,1797.06,,,,2026-06-01,Interior Trim A23 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00020,3,2026-09-01,1803.29,,,,2026-06-01,Interior Trim A23 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00020,4,2026-10-01,1783.8,,,,2026-06-01,Interior Trim A23 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00020,5,2026-11-01,1722.75,,,,2026-06-01,Interior Trim A23 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00020,6,2026-12-01,1713.99,,,,2026-06-01,Interior Trim A23 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00080,1,2026-07-01,1916.75,,,,2026-06-01,Interior Trim A25 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00080,2,2026-08-01,1939.26,,,,2026-06-01,Interior Trim A25 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00080,3,2026-09-01,1942.94,,,,2026-06-01,Interior Trim A25 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00080,4,2026-10-01,1944.73,,,,2026-06-01,Interior Trim A25 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00080,5,2026-11-01,1912.77,,,,2026-06-01,Interior Trim A25 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00080,6,2026-12-01,1859.23,,,,2026-06-01,Interior Trim A25 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00140,1,2026-07-01,1823.29,,,,2026-06-01,Interior Trim C07 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00140,2,2026-08-01,1844.63,,,,2026-06-01,Interior Trim C07 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00140,3,2026-09-01,1847.34,,,,2026-06-01,Interior Trim C07 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00140,4,2026-10-01,1852.48,,,,2026-06-01,Interior Trim C07 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00140,5,2026-11-01,1845.28,,,,2026-06-01,Interior Trim C07 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00140,6,2026-12-01,1853.11,,,,2026-06-01,Interior Trim C07 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00200,1,2026-07-01,704.27,,,,2026-06-01,Interior Trim B02 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00200,2,2026-08-01,701.11,,,,2026-06-01,Interior Trim B02 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00200,3,2026-09-01,702.09,,,,2026-06-01,Interior Trim B02 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00200,4,2026-10-01,681.59,,,,2026-06-01,Interior Trim B02 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00200,5,2026-11-01,692.07,,,,2026-06-01,Interior Trim B02 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00200,6,2026-12-01,694.09,,,,2026-06-01,Interior Trim B02 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00260,1,2026-07-01,616.57,,,,2026-06-01,Interior Trim A31 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00260,2,2026-08-01,607.86,,,,2026-06-01,Interior Trim A31 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00260,3,2026-09-01,595.29,,,,2026-06-01,Interior Trim A31 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00260,4,2026-10-01,604.6,,,,2026-06-01,Interior Trim A31 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00260,5,2026-11-01,601.72,,,,2026-06-01,Interior Trim A31 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00260,6,2026-12-01,592.98,,,,2026-06-01,Interior Trim A31 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00320,1,2026-07-01,939.62,,,,2026-06-01,Interior Trim B28 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00320,2,2026-08-01,927.26,,,,2026-06-01,Interior Trim B28 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00320,3,2026-09-01,969.39,,,,2026-06-01,Interior Trim B28 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00320,4,2026-10-01,907.59,,,,2026-06-01,Interior Trim B28 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00320,5,2026-11-01,880.74,,,,2026-06-01,Interior Trim B28 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00320,6,2026-12-01,929.24,,,,2026-06-01,Interior Trim B28 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00380,1,2026-07-01,8537.96,,,,2026-06-01,Interior Trim C09 - SKODA Kylaq (Brose India),SKODA Kylaq,KYL,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00380,2,2026-08-01,8346.84,,,,2026-06-01,Interior Trim C09 - SKODA Kylaq (Brose India),SKODA Kylaq,KYL,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00380,3,2026-09-01,8609.99,,,,2026-06-01,Interior Trim C09 - SKODA Kylaq (Brose India),SKODA Kylaq,KYL,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00380,4,2026-10-01,8676.66,,,,2026-06-01,Interior Trim C09 - SKODA Kylaq (Brose India),SKODA Kylaq,KYL,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00380,5,2026-11-01,8562.25,,,,2026-06-01,Interior Trim C09 - SKODA Kylaq (Brose India),SKODA Kylaq,KYL,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00380,6,2026-12-01,8395.65,,,,2026-06-01,Interior Trim C09 - SKODA Kylaq (Brose India),SKODA Kylaq,KYL,Brose India,BRS,international,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00439,1,2026-07-01,1668.41,,,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00439,2,2026-08-01,1778.99,,,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00439,3,2026-09-01,1739.67,,,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00439,4,2026-10-01,1720.06,,,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00439,5,2026-11-01,1694.67,,,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-ITR-00439,6,2026-12-01,1710.58,,,,2026-06-01,Interior Trim A16 - SKODA Kylaq (Sandhar Technologies),SKODA Kylaq,KYL,Sandhar Technologies,SND,domestic,Interior Trim,ITR,SKODA,False
seasonal_naive,KYL-LGT-00050,1,2026-07-01,5594.09,,,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00050,2,2026-08-01,5718.63,,,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00050,3,2026-09-01,5682.68,,,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00050,4,2026-10-01,5718.99,,,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00050,5,2026-11-01,5754.37,,,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00050,6,2026-12-01,5729.6,,,,2026-06-01,Lighting B04 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00110,1,2026-07-01,3259.12,,,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00110,2,2026-08-01,3383.79,,,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00110,3,2026-09-01,3308.05,,,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00110,4,2026-10-01,3408.71,,,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00110,5,2026-11-01,3475.56,,,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00110,6,2026-12-01,3516.91,,,,2026-06-01,Lighting A02 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00170,1,2026-07-01,2844.32,,,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00170,2,2026-08-01,2900.47,,,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00170,3,2026-09-01,2994.67,,,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00170,4,2026-10-01,3025.62,,,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00170,5,2026-11-01,3069.22,,,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00170,6,2026-12-01,3155.47,,,,2026-06-01,Lighting A33 - SKODA Kylaq (Minda Industries),SKODA Kylaq,KYL,Minda Industries,MND,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00230,1,2026-07-01,7331.63,,,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00230,2,2026-08-01,7835.13,,,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00230,3,2026-09-01,7917.79,,,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00230,4,2026-10-01,8235.97,,,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00230,5,2026-11-01,8148.37,,,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00230,6,2026-12-01,8245.18,,,,2026-06-01,Lighting A35 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00290,1,2026-07-01,6521.87,,,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00290,2,2026-08-01,6760.56,,,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00290,3,2026-09-01,6880.9,,,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00290,4,2026-10-01,6922.0,,,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00290,5,2026-11-01,6956.35,,,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00290,6,2026-12-01,6979.9,,,,2026-06-01,Lighting C03 - SKODA Kylaq (Varroc Engineering),SKODA Kylaq,KYL,Varroc Engineering,VRC,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00350,1,2026-07-01,6261.06,,,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00350,2,2026-08-01,6455.21,,,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00350,3,2026-09-01,6614.53,,,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00350,4,2026-10-01,6893.71,,,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00350,5,2026-11-01,6642.44,,,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00350,6,2026-12-01,6702.32,,,,2026-06-01,Lighting B38 - SKODA Kylaq (Valeo India),SKODA Kylaq,KYL,Valeo India,VLO,international,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00410,1,2026-07-01,8109.72,,,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00410,2,2026-08-01,8479.1,,,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00410,3,2026-09-01,8723.17,,,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00410,4,2026-10-01,8620.5,,,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00410,5,2026-11-01,8541.09,,,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00410,6,2026-12-01,8742.62,,,,2026-06-01,Lighting C39 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00469,1,2026-07-01,3388.59,,,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00469,2,2026-08-01,3549.4,,,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00469,3,2026-09-01,3579.2,,,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00469,4,2026-10-01,3639.63,,,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00469,5,2026-11-01,3573.06,,,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-LGT-00469,6,2026-12-01,3551.11,,,,2026-06-01,Lighting B22 - SKODA Kylaq (Lumax Industries),SKODA Kylaq,KYL,Lumax Industries,LUM,domestic,Lighting,LGT,SKODA,False
seasonal_naive,KYL-PWT-00032,1,2026-07-01,16605.95,,,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
seasonal_naive,KYL-PWT-00032,2,2026-08-01,16935.6,,,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
seasonal_naive,KYL-PWT-00032,3,2026-09-01,16429.09,,,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
seasonal_naive,KYL-PWT-00032,4,2026-10-01,16223.67,,,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
seasonal_naive,KYL-PWT-00032,5,2026-11-01,16274.73,,,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
seasonal_naive,KYL-PWT-00032,6,2026-12-01,16097.35,,,,2026-06-01,Powertrain C08 - SKODA Kylaq (Mahle India),SKODA Kylaq,KYL,Mahle India,MHL,international,Powertrain,PWT,SKODA,False
seasonal_naive,KYL-PWT-00092,1,2026-07-01,5947.53,,,,2026-06-01,Powertrain C26 - SKODA Kylaq (Endurance Technologies),SKODA Kylaq,KYL,Endurance Technologies,END,domestic,Powertrain,PWT,SKODA,False
